fecha;gvz;sma200;reg
2026.02.19;33.56;21.85;1
2026.02.20;36.44;21.91;1
2026.02.23;38.46;21.98;1
2026.02.24;37.55;22.05;1
2026.02.25;34.96;22.11;1
2026.02.26;33.07;22.17;1
2026.02.27;33.23;22.23;1
2026.03.02;34.83;22.31;1
2026.03.03;38.77;22.40;1
2026.03.04;36.48;22.47;1
2026.03.05;35.31;22.54;1
2026.03.06;34.26;22.60;1
2026.03.09;33.52;22.66;1
2026.03.10;32.11;22.71;1
2026.03.11;30.68;22.76;1
2026.03.12;31.09;22.80;1
2026.03.13;32.31;22.86;1
2026.03.16;30.56;22.91;1
2026.03.17;27.98;22.95;1
2026.03.18;29.42;23.00;1
2026.03.19;31.05;23.06;1
2026.03.20;35.25;23.13;1
2026.03.23;43.36;23.25;1
2026.03.24;41.90;23.36;1
2026.03.25;38.65;23.46;1
2026.03.26;45.07;23.59;1
2026.03.27;45.51;23.72;1
2026.03.30;42.71;23.84;1
2026.03.31;38.89;23.93;1
2026.04.01;36.11;24.01;1
2026.04.02;37.85;24.10;1
2026.04.06;37.04;24.18;1
2026.04.07;37.43;24.27;1
2026.04.08;34.21;24.35;1
2026.04.09;31.66;24.41;1
2026.04.10;30.46;24.47;1
2026.04.13;30.00;24.53;1
2026.04.14;31.04;24.60;1
2026.04.15;29.97;24.67;1
2026.04.16;28.65;24.73;1
2026.04.17;28.95;24.79;1
2026.04.20;28.46;24.85;1
2026.04.21;29.31;24.91;1
2026.04.22;27.09;24.96;1
2026.04.23;27.87;25.02;1
2026.04.24;25.88;25.07;1
2026.04.27;25.37;25.12;1
2026.04.28;26.19;25.17;1
2026.04.29;27.77;25.22;1
2026.04.30;26.64;25.27;1
2026.05.01;26.43;25.32;1
2026.05.04;27.92;25.37;1
2026.05.05;26.61;25.42;1
2026.05.06;26.34;25.46;1
2026.05.07;27.03;25.50;1
2026.05.08;26.48;25.54;1
2026.05.11;27.48;25.59;1
2026.05.12;27.16;25.64;1
2026.05.13;26.56;25.69;1
2026.05.14;25.79;25.74;1
2026.05.15;26.34;25.79;1
2026.05.18;26.20;25.84;1
2026.05.19;26.63;25.88;1
2026.05.20;25.17;25.92;0
2026.05.21;24.59;25.96;0
2026.05.22;23.86;26.00;0
2026.05.26;24.27;26.04;0
2026.05.27;24.47;26.08;0
2026.05.28;24.83;26.12;0
2026.05.29;24.91;26.16;0
2026.06.01;25.64;26.21;0
2026.06.02;24.44;26.25;0
2026.06.03;24.49;26.30;0
2026.06.04;23.87;26.35;0
2026.06.05;28.89;26.42;1
2026.06.08;27.17;26.48;1
2026.06.09;28.04;26.54;1
2026.06.10;32.18;26.62;1
2026.06.11;28.33;26.69;1
2026.06.12;26.85;26.74;1
2026.06.15;26.47;26.80;0
2026.06.16;25.18;26.84;0
2026.06.17;28.45;26.90;1
2026.06.18;27.90;26.94;1
2026.06.22;26.15;26.97;0
2026.06.23;27.41;27.02;1
2026.06.24;31.60;27.08;1
2026.06.25;29.58;27.13;1
2026.06.26;27.18;27.18;0
2026.06.29;27.70;27.23;1
2026.06.30;27.20;27.29;0
2026.07.01;27.12;27.34;0
2026.07.02;26.00;27.38;0
2026.07.06;25.33;27.41;0
2026.07.07;26.21;27.46;0
2026.07.08;27.60;27.51;1
2026.07.09;25.33;27.56;0
2026.07.10;23.95;27.58;0
2026.07.13;26.93;27.62;0
2026.07.14;25.02;27.66;0
2026.07.15;24.88;27.69;0
2026.07.16;26.65;27.73;0
2026.07.17;25.60;27.76;0
2026.07.20;25.37;27.79;0
2026.07.21;23.94;27.81;0
2026.07.22;24.02;27.84;0
2026.07.23;25.14;27.88;0
2026.07.24;24.33;27.90;0
2026.07.27;24.13;27.92;0
2026.07.28;24.62;27.94;0
2026.07.29;24.64;27.95;0
2026.07.30;24.48;27.95;0
2026.07.31;23.31;27.95;0
2026.08.03;23.65;27.94;0
2026.08.04;23.50;27.92;0
2026.08.05;25.59;27.88;0
2026.08.06;24.86;27.85;0
2026.08.07;25.64;27.82;0
2026.08.10;27.90;27.81;1
2026.08.11;25.99;27.81;0
2026.08.12;25.58;27.80;0
2026.08.13;23.87;27.80;0
2026.08.14;23.92;27.80;0
2026.08.17;25.12;27.80;0
2026.08.18;23.98;27.80;0
2026.08.19;26.68;27.81;0
2026.08.20;27.28;27.83;0
2026.08.21;27.29;27.86;0
2026.08.24;28.28;27.89;1
2026.08.25;27.69;27.93;0
2026.08.26;26.96;27.97;0
2026.08.27;26.80;28.00;0
2026.08.28;25.17;28.01;0
2026.08.31;24.40;28.01;0
2026.09.01;25.43;28.01;0
2026.09.02;26.14;28.02;0
2026.09.03;27.18;28.03;0
2026.09.04;26.63;28.05;0
2026.09.08;27.26;28.06;0
2026.09.09;27.79;28.08;0
2026.09.10;28.48;28.11;1
2026.09.11;25.68;28.13;0
2026.09.14;26.54;28.15;0
2026.09.15;27.24;28.17;0
